Project_ID,Mineral,State,Latitude,Longitude,Stage,Confidence
GSI-2025-1673,Graphite-NaturalGraphite,Odisha,16.447179251227464,74.8165207095561,G3 (Prospecting),70.33041677584457
GSI-2025-1674,RareEarthMetal-Compounds,Chhattisgarh,23.256947915942657,80.33686101900987,G3 (Prospecting),21.76341543035685
GSI-2025-1675,Copper,Rajasthan,13.924230077659207,77.02699933166895,G3 (Prospecting),44.837953610876596
GSI-2025-1676,Titanium-UnwroughtMetalPowders,Rajasthan,14.766342439939972,74.70914186006091,G3 (Prospecting),74.28841703970843
GSI-2025-1677,Cobalt-MattesIntermediates,Madhya Pradesh,15.819799643228826,82.62420976919262,G4 (Recon),78.61580505321606
GSI-2025-1678,Copper,Jharkhand,25.832423412220994,85.12231614923405,G3 (Prospecting),32.81133277164028
GSI-2025-1679,LithiumCarbonate,Jharkhand,23.132920358421472,71.40412546067041,G3 (Prospecting),28.14557643337008
GSI-2025-1680,Cobalt-MattesIntermediates,Tamil Nadu,23.45079522670743,77.61615007339363,G4 (Recon),92.9690388580932
GSI-2025-1681,Graphite-ArtificialGraphite,Jammu & Kashmir,27.16909507325998,72.8968768264982,G2 (General),34.277089771265146
GSI-2025-1682,Lithium (Carbonate),Karnataka,12.718475838016406,73.14711400362681,G4 (Recon),55.9457320695261
GSI-2025-1683,Graphite-ArtificialGraphite,Rajasthan,12.847649654077244,76.86375990257125,G2 (General),58.823603395418935
GSI-2025-1684,Cobalt-MattesIntermediates,Odisha,21.894534944256904,79.94491984173484,G2 (General),40.37667400792344
GSI-2025-1685,Cobalt-MattesIntermediates,Chhattisgarh,21.63454958861722,71.41575843782809,G3 (Prospecting),42.143506658402345
GSI-2025-1686,Cobalt-MattesIntermediates,Chhattisgarh,25.218105126367007,77.47185589996428,G4 (Recon),68.44722681525579
GSI-2025-1687,LithiumHydroxide,Jharkhand,18.96746225517891,75.15880811500313,G3 (Prospecting),63.99298772697608
GSI-2025-1688,LithiumCarbonate,Tamil Nadu,15.314643431770326,74.39323474416018,G4 (Recon),31.348613348516473
GSI-2025-1689,Cobalt-MattesIntermediates,Jammu & Kashmir,16.84680989302537,76.8666518788751,G3 (Prospecting),38.138423681752116
GSI-2025-1690,Titanium-Ores,Rajasthan,27.792600409540043,79.27734543004489,G2 (General),62.53104303367249
GSI-2025-1691,Graphite-ArtificialGraphite,Chhattisgarh,13.727932283270228,78.41070762787713,G2 (General),37.86412550659183
GSI-2025-1692,Titanium-TitaniumDioxide,Jharkhand,25.876152652797753,77.52466776890213,G4 (Recon),38.52018953956727
GSI-2025-1693,Titanium-TitaniumDioxide,Tamil Nadu,27.47233476354122,81.7650298357986,G2 (General),82.68516422294446
GSI-2025-1694,Lithium (Carbonate),Jharkhand,20.15553384260798,85.29909642428672,G4 (Recon),29.23313221221254
GSI-2025-1695,LithiumHydroxide,Tamil Nadu,14.697081853008013,82.09381799423508,G2 (General),93.25639356583105
GSI-2025-1696,Titanium-Ores,Rajasthan,25.624625041534884,72.93551452460447,G2 (General),39.77787628917659
GSI-2025-1697,Graphite-NaturalGraphite,Karnataka,21.554206311585954,84.80022032505128,G4 (Recon),32.0733983746296
GSI-2025-1698,RareEarthMetal-FerroAlloys,Odisha,28.49680149048902,72.73480775780956,G2 (General),60.906789268734244
GSI-2025-1699,Graphite-ArtificialGraphite,Jharkhand,23.602270140631042,82.62193355714307,G4 (Recon),53.05891658386682
GSI-2025-1700,Graphite-NaturalGraphite,Jharkhand,20.483861654059837,75.14695132276573,G3 (Prospecting),43.19441113809061
GSI-2025-1701,Titanium-UnwroughtMetalPowders,Rajasthan,26.02469857032475,79.68569874124572,G4 (Recon),66.62368484072518
GSI-2025-1702,Titanium-TitaniumDioxide,Madhya Pradesh,19.485881007000906,75.01478616470797,G3 (Prospecting),38.89330482856698
GSI-2025-1703,Copper,Jammu & Kashmir,14.10862959441957,85.59957127886058,G3 (Prospecting),26.034915683879223
GSI-2025-1704,Titanium-Ores,Tamil Nadu,25.47470687037967,82.0395811861611,G3 (Prospecting),94.61242387910079
GSI-2025-1705,Graphite,Rajasthan,18.06116841279783,79.96592443017107,G2 (General),62.69443281752001
GSI-2025-1706,Titanium-TitaniumDioxide,Madhya Pradesh,17.75562588224637,79.9716113801482,G2 (General),30.525758719935503
GSI-2025-1707,RareEarthMetal-FerroAlloys,Madhya Pradesh,16.92316700044526,72.10407577250933,G4 (Recon),47.40870399748637
GSI-2025-1708,Titanium-Ores,Madhya Pradesh,20.032045772498964,79.47729055137505,G2 (General),91.56823834229773
GSI-2025-1709,LithiumHydroxide,Jharkhand,15.503660772930917,75.464686012851,G4 (Recon),72.47325140508283
GSI-2025-1710,LithiumCarbonate,Karnataka,23.23478665268278,74.75771430127745,G2 (General),90.52884940976038
GSI-2025-1711,Titanium-Ores,Tamil Nadu,19.811932626834505,85.52755057286797,G2 (General),78.45456590500709
GSI-2025-1712,Copper,Jharkhand,18.339538099573502,83.31090793299992,G4 (Recon),87.46985276622203
GSI-2025-1713,Copper,Tamil Nadu,20.09020645841715,83.94093224494549,G3 (Prospecting),84.23648554381535
GSI-2025-1714,Graphite-ArtificialGraphite,Jammu & Kashmir,20.744347934473442,86.35530687181799,G4 (Recon),40.80418200615232
GSI-2025-1715,Graphite-NaturalGraphite,Jharkhand,20.061778760605986,73.87909548823447,G4 (Recon),47.78812377858475
GSI-2025-1716,Titanium-Ores,Madhya Pradesh,16.119668395927214,81.37368399918498,G2 (General),93.38264501720816
GSI-2025-1717,LithiumCarbonate,Chhattisgarh,16.221636913185378,86.62806584292167,G4 (Recon),55.37497656988538
GSI-2025-1718,LithiumHydroxide,Jammu & Kashmir,19.466775056063938,81.91928785109944,G4 (Recon),75.8411299818124
GSI-2025-1719,LithiumCarbonate,Madhya Pradesh,28.144552967522905,71.23153970823205,G4 (Recon),55.65120769732954
GSI-2025-1720,Graphite-NaturalGraphite,Jammu & Kashmir,27.522584455801084,80.15318685113515,G4 (Recon),28.679586720209684
GSI-2025-1721,RareEarthMetal-FerroAlloys,Rajasthan,26.015815483055775,82.07364670839138,G3 (Prospecting),44.08560223392499
GSI-2025-1722,Titanium-Ores,Chhattisgarh,14.666843203878232,84.73110945224438,G2 (General),92.79761969587938
GSI-2025-1723,LithiumCarbonate,Madhya Pradesh,17.060545807224692,79.45293652889869,G4 (Recon),77.54966928384545
GSI-2025-1724,Lithium (Carbonate),Karnataka,20.61651768347846,79.98606975485981,G4 (Recon),83.5463937678937
GSI-2025-1725,Copper,Jammu & Kashmir,28.08514016405612,73.06423483297316,G4 (Recon),83.84860490730276
GSI-2025-1726,Lithium (Carbonate),Rajasthan,15.445911476698516,86.42950664179277,G4 (Recon),34.3208024622759
GSI-2025-1727,Copper,Karnataka,23.049170126953186,85.06403794343103,G4 (Recon),70.06445533116138
GSI-2025-1728,RareEarthMetal-Compounds,Karnataka,21.231252213476573,75.57252024824233,G3 (Prospecting),91.1032996752558
GSI-2025-1729,Graphite-ArtificialGraphite,Jammu & Kashmir,13.905808390175796,78.85912670359892,G2 (General),78.82429385339819
GSI-2025-1730,Graphite-ArtificialGraphite,Rajasthan,12.900583712867487,75.85627506430458,G3 (Prospecting),44.50649008769368
GSI-2025-1731,LithiumCarbonate,Odisha,23.234018417504277,77.0049969964012,G4 (Recon),22.158063443378573
GSI-2025-1732,Titanium-Ores,Jammu & Kashmir,16.53580216481697,76.17377600124917,G3 (Prospecting),72.23161830992639
GSI-2025-1733,RareEarthMetal-FerroAlloys,Odisha,17.358158836228128,73.22659786085966,G2 (General),48.121802220240596
GSI-2025-1734,LithiumCarbonate,Madhya Pradesh,18.93222542198305,82.17451041044626,G2 (General),30.016587470237376
GSI-2025-1735,Copper,Chhattisgarh,22.023882385861544,71.93648086613494,G2 (General),23.929887016763793
GSI-2025-1736,Graphite-NaturalGraphite,Chhattisgarh,24.893497625202407,82.8175821994304,G3 (Prospecting),36.02243066735138
GSI-2025-1737,Graphite,Karnataka,21.252954840709656,76.76815095201867,G3 (Prospecting),32.60727268191708
GSI-2025-1738,Titanium-TitaniumDioxide,Tamil Nadu,27.48344070292013,81.4508975433267,G2 (General),79.98629490000313
GSI-2025-1739,Graphite-ArtificialGraphite,Karnataka,16.617941248510164,77.13446003974637,G3 (Prospecting),33.99327952139455
GSI-2025-1740,Titanium-UnwroughtMetalPowders,Jharkhand,24.488415966341034,82.14151006868727,G4 (Recon),53.945815413860394
GSI-2025-1741,LithiumHydroxide,Tamil Nadu,12.716599521428888,78.88008957434823,G3 (Prospecting),85.11764753960054
GSI-2025-1742,Graphite-ArtificialGraphite,Chhattisgarh,13.93011311077451,86.68719945383504,G2 (General),55.45713311361922
GSI-2025-1743,Titanium-TitaniumDioxide,Rajasthan,15.021781142331443,75.70375923820575,G3 (Prospecting),91.29695046800151
GSI-2025-1744,LithiumHydroxide,Madhya Pradesh,17.316751644558654,77.21838139552615,G3 (Prospecting),88.35090471005702
GSI-2025-1745,Cobalt-MattesIntermediates,Jharkhand,25.6185407328137,81.4334771383583,G2 (General),62.46350851544183
GSI-2025-1746,Graphite-ArtificialGraphite,Madhya Pradesh,18.270668541129233,80.11579538438478,G3 (Prospecting),37.38372278755747
GSI-2025-1747,Graphite-NaturalGraphite,Jammu & Kashmir,16.632677958640375,84.66970453976018,G2 (General),56.08628226912631
GSI-2025-1748,Cobalt-MattesIntermediates,Jammu & Kashmir,22.551695291911727,83.66198012297436,G3 (Prospecting),58.77779432604786
GSI-2025-1749,Cobalt-MattesIntermediates,Jharkhand,25.130012108568568,77.77392271999132,G4 (Recon),69.77076920111709
GSI-2025-1750,Graphite,Jammu & Kashmir,15.16048511822314,77.46765488722698,G2 (General),26.651364824199614
GSI-2025-1751,Graphite-NaturalGraphite,Odisha,21.02755732727522,78.87140170731882,G2 (General),45.51753303535618
GSI-2025-1752,Titanium-TitaniumDioxide,Rajasthan,19.30001751631726,80.0754037850966,G4 (Recon),70.13560411468532
GSI-2025-1753,Cobalt-MattesIntermediates,Tamil Nadu,16.972665083511664,82.08975807237807,G3 (Prospecting),90.14415611422109
GSI-2025-1754,Copper,Jharkhand,21.088487825735257,85.57834484701694,G2 (General),82.57812682775464
GSI-2025-1755,RareEarthMetal-FerroAlloys,Karnataka,19.52073624512444,84.20858778662158,G2 (General),52.94252381188642
GSI-2025-1756,Copper,Madhya Pradesh,15.620337087003593,84.85012850563007,G4 (Recon),58.171388732961894
GSI-2025-1757,LithiumCarbonate,Rajasthan,23.93875427693097,86.12332918453988,G2 (General),20.054674845448595
GSI-2025-1758,LithiumCarbonate,Karnataka,15.854906939655226,78.93726397191068,G2 (General),72.02049265749247
GSI-2025-1759,Copper,Jammu & Kashmir,14.04577261617499,83.49609851471497,G2 (General),46.362215080888504
GSI-2025-1760,Titanium-UnwroughtMetalPowders,Karnataka,28.57484883048574,78.74993873929247,G2 (General),87.49948441503818
GSI-2025-1761,Lithium (Carbonate),Jammu & Kashmir,17.220252240924893,75.1201956125832,G3 (Prospecting),69.5842832784796
GSI-2025-1762,RareEarthMetal-FerroAlloys,Jammu & Kashmir,25.41417199559011,84.93162116202484,G2 (General),58.31203871054132
GSI-2025-1763,Lithium (Carbonate),Tamil Nadu,17.82954013560944,85.08224794480643,G3 (Prospecting),20.25914967069861
GSI-2025-1764,Lithium (Carbonate),Jharkhand,27.254142749342094,81.54940281463394,G3 (Prospecting),30.25741305194573
GSI-2025-1765,RareEarthMetal-FerroAlloys,Madhya Pradesh,28.09818444730999,85.91771426687916,G4 (Recon),69.49108233628257
GSI-2025-1766,RareEarthMetal-Compounds,Tamil Nadu,25.28858191691611,85.55472499621591,G4 (Recon),32.96091149959521
GSI-2025-1767,Graphite-NaturalGraphite,Madhya Pradesh,27.386362075306096,81.29843168231743,G3 (Prospecting),54.430468355208966
GSI-2025-1768,RareEarthMetal-FerroAlloys,Chhattisgarh,17.208603793938963,77.62360003162476,G2 (General),23.916197700098483
GSI-2025-1769,Lithium (Carbonate),Jammu & Kashmir,24.888206567661875,80.59201820028926,G3 (Prospecting),70.96499585537197
GSI-2025-1770,Graphite,Madhya Pradesh,21.357406959903606,77.65183462728189,G2 (General),24.353306904968065
GSI-2025-1771,Graphite,Karnataka,18.712161193624645,74.87925991900796,G3 (Prospecting),38.54525567169273
GSI-2025-1772,Titanium-Ores,Rajasthan,12.799589649964222,84.77195221864973,G3 (Prospecting),86.13674835815212
GSI-2025-1773,RareEarthMetal-Compounds,Odisha,18.029085377970755,79.95877772082063,G2 (General),29.974001939415814
GSI-2025-1774,Graphite-NaturalGraphite,Madhya Pradesh,16.604876535901084,77.60994210086531,G4 (Recon),81.61852830736674
GSI-2025-1775,Titanium-TitaniumDioxide,Jharkhand,16.798634908899402,80.29594767249729,G4 (Recon),54.556328523269954
GSI-2025-1776,LithiumHydroxide,Tamil Nadu,13.866090896827949,74.29798677162943,G4 (Recon),35.52024985518969
GSI-2025-1777,Titanium-TitaniumDioxide,Madhya Pradesh,20.30524231659937,72.5175670379428,G4 (Recon),53.40105039404397
GSI-2025-1778,LithiumHydroxide,Madhya Pradesh,14.179565083068056,85.63839059553106,G2 (General),46.2993825176911
GSI-2025-1779,Graphite,Chhattisgarh,26.071748530412858,84.10078671859836,G4 (Recon),53.54925352086839
GSI-2025-1780,Graphite-ArtificialGraphite,Tamil Nadu,22.72767078453215,80.19976957555537,G4 (Recon),55.531516940069594
GSI-2025-1781,RareEarthMetal-Compounds,Tamil Nadu,25.59880289914274,79.51636928397436,G4 (Recon),27.689667928525807
GSI-2025-1782,Graphite-NaturalGraphite,Rajasthan,26.095541284293898,77.81165150027705,G3 (Prospecting),83.23988219835462
GSI-2025-1783,Graphite,Jammu & Kashmir,25.45665461793275,81.71409715132464,G3 (Prospecting),87.55206489632238
GSI-2025-1784,LithiumHydroxide,Jammu & Kashmir,28.206750736691532,74.7859254369588,G2 (General),86.90928408964027
GSI-2025-1785,RareEarthMetal-Compounds,Jammu & Kashmir,22.55835980670429,78.64283624752629,G4 (Recon),59.169575860491776
GSI-2025-1786,Graphite,Tamil Nadu,27.505954211111032,73.15744628424659,G2 (General),26.707435828639728
GSI-2025-1787,Graphite-NaturalGraphite,Rajasthan,20.253720927549317,85.31964709675715,G4 (Recon),66.3679528355176
GSI-2025-1788,Cobalt-MattesIntermediates,Tamil Nadu,20.110507246131604,78.63130380921754,G4 (Recon),64.80754077960245
GSI-2025-1789,Titanium-TitaniumDioxide,Jharkhand,24.987652180607366,74.61557015269821,G3 (Prospecting),79.72332673715192
GSI-2025-1790,RareEarthMetal-FerroAlloys,Chhattisgarh,15.195031108809722,73.62278306942608,G2 (General),20.27062143112228
GSI-2025-1791,Titanium-UnwroughtMetalPowders,Karnataka,14.02304238402782,86.11285038067894,G4 (Recon),45.29328067028597
GSI-2025-1792,LithiumHydroxide,Odisha,18.903744247586843,81.06379059770737,G2 (General),56.42356159092578
GSI-2025-1793,Lithium (Carbonate),Rajasthan,27.47180176671681,76.96184231516226,G4 (Recon),58.59846554241764
GSI-2025-1794,RareEarthMetal-Compounds,Chhattisgarh,21.04325646791513,84.8283781685595,G2 (General),25.784364135956345
GSI-2025-1795,Titanium-Ores,Chhattisgarh,16.743777732630893,71.0244376029404,G4 (Recon),89.16689893336508
GSI-2025-1796,RareEarthMetal-FerroAlloys,Madhya Pradesh,27.242777964931292,83.35246044849126,G2 (General),76.61952052134777
GSI-2025-1797,Graphite-NaturalGraphite,Tamil Nadu,15.576009150211593,74.45268187172393,G2 (General),44.15823429570507
GSI-2025-1798,Titanium-UnwroughtMetalPowders,Madhya Pradesh,19.528125973405558,84.7138132399472,G3 (Prospecting),63.29679368486724
GSI-2025-1799,Copper,Madhya Pradesh,23.915294183933696,83.79878454918747,G4 (Recon),22.188540975550126
GSI-2025-1800,Graphite-ArtificialGraphite,Odisha,15.040443702855722,78.94644164729024,G2 (General),49.731174812872254
GSI-2025-1801,Titanium-UnwroughtMetalPowders,Madhya Pradesh,24.882828509271555,76.47631085968484,G2 (General),78.76692331618281
GSI-2025-1802,Titanium-TitaniumDioxide,Jharkhand,27.813757192299796,84.89730382647906,G2 (General),92.20578265727603
GSI-2025-1803,Copper,Tamil Nadu,21.94613825184407,81.90098275706488,G3 (Prospecting),46.369406185597114
GSI-2025-1804,RareEarthMetal-FerroAlloys,Jammu & Kashmir,17.969819361258736,77.88327779482061,G4 (Recon),30.767527867717448
GSI-2025-1805,LithiumHydroxide,Chhattisgarh,19.88297596088696,86.02553582104413,G4 (Recon),91.87474843077584
GSI-2025-1806,LithiumHydroxide,Tamil Nadu,27.01738586911483,85.21784111625269,G3 (Prospecting),20.470478548421696
GSI-2025-1807,Titanium-TitaniumDioxide,Karnataka,13.667408665449798,78.35803872782245,G2 (General),39.92133588122775
GSI-2025-1808,Graphite-NaturalGraphite,Madhya Pradesh,27.988376675274203,80.30042494473294,G3 (Prospecting),49.0227781861063
GSI-2025-1809,LithiumHydroxide,Madhya Pradesh,24.411222184978307,80.42766719789081,G3 (Prospecting),92.82432451368238
GSI-2025-1810,Graphite-NaturalGraphite,Jammu & Kashmir,15.31017879101098,86.42279626223403,G4 (Recon),31.49905765512097
GSI-2025-1811,LithiumCarbonate,Madhya Pradesh,18.151132864026636,76.95103031807264,G2 (General),66.03279402909007
GSI-2025-1812,Titanium-UnwroughtMetalPowders,Jammu & Kashmir,27.68606168274805,75.31819088861931,G4 (Recon),60.592297470992555
GSI-2025-1813,LithiumCarbonate,Tamil Nadu,19.596193774499685,71.30723517013698,G3 (Prospecting),74.22342602530458
GSI-2025-1814,LithiumHydroxide,Tamil Nadu,15.329094040318333,72.09251092027287,G4 (Recon),34.958487787206394
GSI-2025-1815,RareEarthMetal-FerroAlloys,Jharkhand,26.3407124880122,78.43652547432734,G2 (General),33.96263477227934
GSI-2025-1816,Cobalt-MattesIntermediates,Jharkhand,22.96498429082179,86.24480295670848,G2 (General),85.32409523483122
GSI-2025-1817,RareEarthMetal-FerroAlloys,Karnataka,14.07688022117979,80.70894471951782,G4 (Recon),34.909101413066736
GSI-2025-1818,Cobalt-MattesIntermediates,Jharkhand,22.088448691176232,74.1543112775214,G2 (General),80.7410356947207
GSI-2025-1819,LithiumCarbonate,Rajasthan,20.638370581854684,71.16377510921032,G2 (General),71.72376895196052
GSI-2025-1820,LithiumCarbonate,Jharkhand,21.15682509742921,83.7709247292103,G2 (General),34.3821296257187
GSI-2025-1821,Titanium-TitaniumDioxide,Rajasthan,17.05884749597751,83.27556022736265,G3 (Prospecting),52.2011168426757
GSI-2025-1822,RareEarthMetal-Compounds,Tamil Nadu,25.33524337859263,77.78804985981334,G4 (Recon),76.72176133691869
GSI-2025-1823,Graphite-ArtificialGraphite,Odisha,27.562496565038536,71.37343089270665,G2 (General),27.65725888900796
GSI-2025-1824,RareEarthMetal-FerroAlloys,Odisha,20.714305402838548,71.58048099569255,G2 (General),39.89835850836276
GSI-2025-1825,Titanium-Ores,Odisha,20.201556955635155,78.89283981864592,G2 (General),41.318721773525475
GSI-2025-1826,Graphite-ArtificialGraphite,Madhya Pradesh,17.088395557070093,86.44116978137586,G2 (General),68.41888904327642
GSI-2025-1827,LithiumCarbonate,Madhya Pradesh,28.529105412207855,86.68754787931573,G4 (Recon),57.18135159202781
GSI-2025-1828,Graphite-NaturalGraphite,Jammu & Kashmir,27.434095560623838,78.86399617040588,G3 (Prospecting),86.86486589263312
GSI-2025-1829,RareEarthMetal-FerroAlloys,Jharkhand,27.522613369193408,86.22844140717108,G3 (Prospecting),41.892778149701996
GSI-2025-1830,Graphite,Jharkhand,18.36902387187542,74.11537973868606,G3 (Prospecting),37.26741710826384
GSI-2025-1831,Cobalt-MattesIntermediates,Odisha,17.03109131881079,84.17499081238427,G3 (Prospecting),36.327934451772364
GSI-2025-1832,Copper,Karnataka,15.146259678946148,77.2525007918585,G4 (Recon),50.46679413317465
GSI-2025-1833,LithiumCarbonate,Jammu & Kashmir,21.383904401678286,78.61570826895428,G4 (Recon),83.26317778971283
GSI-2025-1834,Titanium-Ores,Rajasthan,15.111116683546795,84.06414121720032,G4 (Recon),34.28847932553983
GSI-2025-1835,Lithium (Carbonate),Chhattisgarh,25.44098447456794,75.54709058599083,G3 (Prospecting),21.996337502040475
GSI-2025-1836,RareEarthMetal-Compounds,Tamil Nadu,17.006168229662553,81.06666785043645,G2 (General),47.263334831909376
GSI-2025-1837,Lithium (Carbonate),Rajasthan,21.299592490445256,85.98314748787206,G2 (General),46.328763368134304
GSI-2025-1838,Copper,Madhya Pradesh,17.568968396156833,77.78593980069147,G3 (Prospecting),39.72126953850962
GSI-2025-1839,Copper,Jammu & Kashmir,17.694963020856544,73.83435358751348,G3 (Prospecting),44.679402564371756
GSI-2025-1840,RareEarthMetal-Compounds,Tamil Nadu,26.86002787228127,77.85631677935478,G2 (General),45.10585167172897
GSI-2025-1841,Titanium-Ores,Tamil Nadu,19.3924460327112,76.29211344971007,G3 (Prospecting),87.57006887680048
GSI-2025-1842,Titanium-TitaniumDioxide,Jammu & Kashmir,16.722503940290505,82.07186485533293,G3 (Prospecting),85.24498852077346
GSI-2025-1843,Lithium (Carbonate),Tamil Nadu,23.01068533798272,77.92066074325223,G2 (General),88.91327521942554
GSI-2025-1844,LithiumCarbonate,Rajasthan,19.20197868860268,82.70264978736779,G4 (Recon),48.90965031473274
GSI-2025-1845,LithiumCarbonate,Tamil Nadu,23.29764899350741,83.05121741121992,G3 (Prospecting),29.71506768025626
GSI-2025-1846,LithiumCarbonate,Madhya Pradesh,24.822595568243806,81.91162236844832,G4 (Recon),52.78855921265781
GSI-2025-1847,LithiumHydroxide,Madhya Pradesh,22.641542987942096,83.52581591084342,G3 (Prospecting),45.85778800707232
GSI-2025-1848,Copper,Jammu & Kashmir,27.57884345402924,76.95243163917863,G4 (Recon),63.790465994277014
GSI-2025-1849,Cobalt-MattesIntermediates,Chhattisgarh,18.680750097655274,79.03189368963933,G2 (General),70.26117598535565
GSI-2025-1850,Copper,Tamil Nadu,13.825784546276424,84.96602337173512,G4 (Recon),59.94958880239545
GSI-2025-1851,Titanium-UnwroughtMetalPowders,Jammu & Kashmir,26.68643619679829,74.2143713137645,G3 (Prospecting),75.76374308457478
GSI-2025-1852,Graphite-NaturalGraphite,Jammu & Kashmir,23.370227967608095,86.60291975515523,G3 (Prospecting),35.682727976416814
GSI-2025-1853,Titanium-Ores,Tamil Nadu,14.644862528832126,81.53751494248236,G3 (Prospecting),52.32039571837218
GSI-2025-1854,LithiumHydroxide,Chhattisgarh,17.054663197759602,83.80616395401194,G2 (General),30.22592295558892
GSI-2025-1855,RareEarthMetal-Compounds,Rajasthan,22.717385505297948,85.83766202720548,G2 (General),79.90781370084426
GSI-2025-1856,RareEarthMetal-FerroAlloys,Karnataka,17.194902426672137,72.00909754515449,G2 (General),35.91167907529737
GSI-2025-1857,Copper,Jharkhand,28.163537714690186,85.7666169184393,G3 (Prospecting),52.825606297100165
GSI-2025-1858,Titanium-UnwroughtMetalPowders,Rajasthan,25.07324394172575,85.87655606241529,G2 (General),58.33774092072539
GSI-2025-1859,Titanium-TitaniumDioxide,Chhattisgarh,21.69037687506328,84.8915538062007,G4 (Recon),29.525050560943114
GSI-2025-1860,Titanium-Ores,Jharkhand,26.62419197195415,83.43001088216462,G2 (General),71.85137887152644
GSI-2025-1861,Titanium-TitaniumDioxide,Karnataka,24.82849303551987,75.12861920544668,G3 (Prospecting),30.493865860506638
GSI-2025-1862,Lithium (Carbonate),Karnataka,24.984121052955125,81.97388533178578,G3 (Prospecting),28.23661181029545
GSI-2025-1863,Copper,Jammu & Kashmir,24.701863644832184,75.73471383574496,G4 (Recon),31.594537451676754
GSI-2025-1864,Graphite,Karnataka,22.157943269155368,76.3425100452072,G4 (Recon),69.18102234918098
GSI-2025-1865,RareEarthMetal-FerroAlloys,Karnataka,23.999704474229603,81.5475084446744,G4 (Recon),80.05120545806093
GSI-2025-1866,Graphite,Karnataka,27.08363382652047,83.64915504635809,G3 (Prospecting),48.03403835669994
GSI-2025-1867,Titanium-Ores,Madhya Pradesh,16.320778968570785,76.58145312199761,G3 (Prospecting),51.45388335245727
GSI-2025-1868,RareEarthMetal-Compounds,Tamil Nadu,20.000182404039176,86.43505207370609,G4 (Recon),55.16595908043993
GSI-2025-1869,Titanium-TitaniumDioxide,Chhattisgarh,26.072333448416437,86.24455689570146,G3 (Prospecting),85.62860970818679
GSI-2025-1870,Cobalt-MattesIntermediates,Chhattisgarh,20.014913270943097,75.51680630187182,G3 (Prospecting),46.15539918621903
GSI-2025-1871,RareEarthMetal-Compounds,Odisha,20.24691482939653,74.01283468668984,G4 (Recon),72.69879922743067
GSI-2025-1872,Titanium-Ores,Rajasthan,16.57614237446232,80.14051416887347,G2 (General),51.32360990376178
GSI-2025-1873,Lithium (Carbonate),Karnataka,28.4313821994825,77.73577630348709,G4 (Recon),44.98958361825002
GSI-2025-1874,Copper,Chhattisgarh,13.480064286560356,81.11756068136778,G4 (Recon),75.24686730743785
GSI-2025-1875,Titanium-TitaniumDioxide,Rajasthan,28.171541018489663,73.78922206437437,G4 (Recon),22.66455866353131
GSI-2025-1876,Titanium-UnwroughtMetalPowders,Karnataka,24.146662559694867,74.73785421403834,G2 (General),53.8489543594618
GSI-2025-1877,Graphite,Chhattisgarh,25.619887903812234,78.13964647614635,G2 (General),81.79351991028281
GSI-2025-1878,Graphite-ArtificialGraphite,Madhya Pradesh,15.392099859506873,71.36892884051683,G2 (General),21.32562005926517
GSI-2025-1879,Graphite-NaturalGraphite,Madhya Pradesh,16.146508700297893,78.88426224419943,G4 (Recon),92.12623224476324
GSI-2025-1880,Graphite,Madhya Pradesh,13.273866062981694,81.49012943826054,G3 (Prospecting),84.29912341289942
GSI-2025-1881,RareEarthMetal-FerroAlloys,Jammu & Kashmir,13.034514063997129,80.65813245417183,G4 (Recon),92.74202118718468
GSI-2025-1882,RareEarthMetal-FerroAlloys,Chhattisgarh,23.544192640180093,72.3577004577851,G3 (Prospecting),51.125214649080064
GSI-2025-1883,Cobalt-MattesIntermediates,Rajasthan,15.589133311373837,71.53942168365367,G2 (General),23.950546530607536
GSI-2025-1884,RareEarthMetal-Compounds,Karnataka,27.8559267561023,78.19074958321256,G2 (General),62.794281896742824
GSI-2025-1885,Graphite,Tamil Nadu,15.687273982652266,86.26119309240684,G3 (Prospecting),93.88027418088528
GSI-2025-1886,Copper,Madhya Pradesh,18.118411151145388,82.65466624741171,G3 (Prospecting),61.96874841760157
GSI-2025-1887,Graphite,Odisha,27.157712365304366,71.53934161261023,G3 (Prospecting),93.28849395238963
GSI-2025-1888,Titanium-Ores,Rajasthan,22.32676526163229,72.31770283501794,G3 (Prospecting),22.679037660980566
GSI-2025-1889,Graphite-ArtificialGraphite,Jammu & Kashmir,17.419519931951644,83.5949050719242,G2 (General),66.66179549332637
GSI-2025-1890,Graphite-NaturalGraphite,Tamil Nadu,19.589433383687258,76.89870264663895,G2 (General),27.76588808224717
GSI-2025-1891,Cobalt-MattesIntermediates,Tamil Nadu,23.937405888603045,82.35834010146743,G4 (Recon),92.18604622860624
GSI-2025-1892,Graphite,Jammu & Kashmir,12.737060595032267,82.52559259289832,G3 (Prospecting),87.45207108236599
GSI-2025-1893,Cobalt-MattesIntermediates,Rajasthan,28.39300374660629,84.27409357166432,G2 (General),77.13852015267915
GSI-2025-1894,Copper,Tamil Nadu,18.658253394245282,78.10191138055086,G2 (General),61.141022025106786
GSI-2025-1895,Titanium-Ores,Jharkhand,19.740773616893286,72.30841937297636,G3 (Prospecting),82.12644643894228
GSI-2025-1896,Graphite-NaturalGraphite,Odisha,18.45727634790819,74.65017905073923,G2 (General),58.95277636078757
GSI-2025-1897,Graphite-NaturalGraphite,Karnataka,25.11299024860445,82.22192756439335,G3 (Prospecting),64.12615179529794
