HSN,Commodity,Country,Year,Month,Trade Type,Value (Rs Cr),Quantity,Unit
2508,Graphite ores,Mozambique,2022,7,Export,2349.707714104736,15861.008651614864,MT
2508,Graphite ores,Sri Lanka,2022,7,Export,4669.518904254629,6813.544521337435,MT
2508,Graphite ores,Canada,2022,7,Export,4675.372172707203,34509.45613993182,MT
2603,Copper ores,Chile,2022,8,Import,2704.7035481649827,2600.293978440298,MT
2603,Copper ores,Australia,2022,8,Import,2430.4213399278406,20979.657145133882,MT
2603,Copper ores,Indonesia,2022,8,Import,889.9721786781005,33164.07057153219,MT
2603,Copper ores,Peru,2022,8,Import,4858.6394461046,28547.25174216173,MT
2603,Copper ores,USA,2022,8,Import,3602.2910545753343,4354.072175734822,MT
2603,Copper ores,Chile,2022,8,Export,2146.5682795032744,6701.565773060298,MT
2603,Copper ores,Australia,2022,8,Export,3102.699594128901,46985.62575249357,MT
2603,Copper ores,Indonesia,2022,8,Export,3342.710889111029,4763.349367406655,MT
2603,Copper ores,Peru,2022,8,Export,1837.8644044269058,27982.505592601727,MT
2603,Copper ores,USA,2022,8,Export,2075.718005052936,41848.556513283445,MT
2530,Lithium ores,Australia,2022,8,Import,4091.887923078947,30979.71998505785,MT
2530,Lithium ores,Chile,2022,8,Import,1929.9439311502558,13511.482314398963,MT
2530,Lithium ores,China,2022,8,Import,618.7841592443336,18389.986490841147,MT
2530,Lithium ores,Argentina,2022,8,Import,2124.5453343178256,34115.32333009961,MT
2530,Lithium ores,Zimbabwe,2022,8,Import,3324.98313905811,4435.298842421591,MT
2530,Lithium ores,Australia,2022,8,Export,2036.7706456126732,9907.164493650735,MT
2530,Lithium ores,Chile,2022,8,Export,868.3822560523479,41537.80533712505,MT
2530,Lithium ores,China,2022,8,Export,305.3845619096619,21539.960919203946,MT
2530,Lithium ores,Argentina,2022,8,Export,924.1979132559392,44087.180568245225,MT
2530,Lithium ores,Zimbabwe,2022,8,Export,2829.4985150476723,12337.651182465554,MT
2508,Graphite ores,China,2022,8,Import,2561.8937071152445,36842.83162545267,MT
2508,Graphite ores,Madagascar,2022,8,Import,4794.778243705226,11801.854208025528,MT
2508,Graphite ores,Mozambique,2022,8,Import,4442.290683433791,46780.901594207025,MT
2508,Graphite ores,Sri Lanka,2022,8,Import,4590.460668207124,32135.30348623358,MT
2508,Graphite ores,Canada,2022,8,Import,3186.1212067300676,20757.321026007317,MT
2508,Graphite ores,China,2022,8,Export,3786.7496232885605,27033.406899195663,MT
2508,Graphite ores,Madagascar,2022,8,Export,3419.446549018643,21994.437288590976,MT
2508,Graphite ores,Mozambique,2022,8,Export,3684.3326738113815,41399.10436262291,MT
2508,Graphite ores,Sri Lanka,2022,8,Export,817.537657353799,41813.55606313717,MT
2508,Graphite ores,Canada,2022,8,Export,2747.4530057725055,42388.62954542099,MT
2603,Copper ores,Chile,2022,9,Import,2213.3783610709716,19572.983783768716,MT
2603,Copper ores,Australia,2022,9,Import,4583.79758933439,13307.294109871664,MT
2603,Copper ores,Indonesia,2022,9,Import,4236.640393902101,24717.008052960802,MT
2603,Copper ores,Peru,2022,9,Import,2619.0676685011726,16114.945792984718,MT
2603,Copper ores,USA,2022,9,Import,2907.906783033177,16935.348617534357,MT
2603,Copper ores,Chile,2022,9,Export,292.42012978409633,14327.931661873447,MT
2603,Copper ores,Australia,2022,9,Export,131.25731269229433,48939.38456578598,MT
2603,Copper ores,Indonesia,2022,9,Export,4832.161328116763,20362.609576142946,MT
2603,Copper ores,Peru,2022,9,Export,3669.0171862642655,17944.498822110825,MT
2603,Copper ores,USA,2022,9,Export,3388.356469721283,40466.07210925298,MT
2530,Lithium ores,Australia,2022,9,Import,4739.10559899198,20610.401516633927,MT
2530,Lithium ores,Chile,2022,9,Import,3938.160116484634,14030.49408097382,MT
2530,Lithium ores,China,2022,9,Import,4952.628288588877,2262.710339453206,MT
2530,Lithium ores,Argentina,2022,9,Import,3057.2911518554924,33315.793100915034,MT
2530,Lithium ores,Zimbabwe,2022,9,Import,3471.4232296632313,6898.991360665362,MT
2530,Lithium ores,Australia,2022,9,Export,4698.795939018339,9877.980673454058,MT
2530,Lithium ores,Chile,2022,9,Export,3151.491675875221,11911.127877031164,MT
2530,Lithium ores,China,2022,9,Export,1605.3604434042275,27776.468544678093,MT
2530,Lithium ores,Argentina,2022,9,Export,2144.247750966425,8851.054447848808,MT
2530,Lithium ores,Zimbabwe,2022,9,Export,937.5883718621566,21489.094619977182,MT
2508,Graphite ores,China,2022,9,Import,3810.6865935499536,45000.26769554164,MT
2508,Graphite ores,Madagascar,2022,9,Import,512.2255450709758,20262.09147041065,MT
2508,Graphite ores,Mozambique,2022,9,Import,591.2032622420954,1813.0315509972963,MT
2508,Graphite ores,Sri Lanka,2022,9,Import,3342.4215449553876,30520.022656362802,MT
2508,Graphite ores,Canada,2022,9,Import,898.7936576929424,12456.82882156014,MT
2508,Graphite ores,China,2022,9,Export,216.16799285814005,41912.413079025784,MT
2508,Graphite ores,Madagascar,2022,9,Export,4875.983920637902,7637.517302939849,MT
2508,Graphite ores,Mozambique,2022,9,Export,1234.2285474499608,43552.06667339977,MT
2508,Graphite ores,Sri Lanka,2022,9,Export,4639.672609985306,21561.741757533706,MT
2508,Graphite ores,Canada,2022,9,Export,348.0501141184632,2930.199850948151,MT
2603,Copper ores,Chile,2022,10,Import,2912.3543437381513,20251.860335765774,MT
2603,Copper ores,Australia,2022,10,Import,240.39689513050712,29579.367223315283,MT
2603,Copper ores,Indonesia,2022,10,Import,155.3824292862101,39581.22594931437,MT
2603,Copper ores,Peru,2022,10,Import,1601.5208312465206,2972.642147452373,MT
2603,Copper ores,USA,2022,10,Import,2982.925882817451,20486.53630721968,MT
2603,Copper ores,Chile,2022,10,Export,4871.622025450032,27665.73446268141,MT
2603,Copper ores,Australia,2022,10,Export,1448.6719870813406,35762.504367064765,MT
2603,Copper ores,Indonesia,2022,10,Export,1430.3108124592854,45307.92127897069,MT
2603,Copper ores,Peru,2022,10,Export,1936.1376554861445,27943.559576034055,MT
2603,Copper ores,USA,2022,10,Export,347.8082087387214,21879.940659659307,MT
2530,Lithium ores,Australia,2022,10,Import,4178.581344338875,40476.791462803754,MT
2530,Lithium ores,Chile,2022,10,Import,1199.1609383822786,12077.874479517572,MT
2530,Lithium ores,China,2022,10,Import,4104.79602984486,46589.522588296946,MT
2530,Lithium ores,Argentina,2022,10,Import,567.2685142377175,23052.87333188504,MT
2530,Lithium ores,Zimbabwe,2022,10,Import,1753.525966924722,43663.73431741453,MT
2530,Lithium ores,Australia,2022,10,Export,509.27208193209196,11345.171185343834,MT
2530,Lithium ores,Chile,2022,10,Export,3787.094854173822,3513.3986000795635,MT
2530,Lithium ores,China,2022,10,Export,2513.4233655000176,22663.24469930628,MT
2530,Lithium ores,Argentina,2022,10,Export,1738.5657770448684,20334.043450627265,MT
2530,Lithium ores,Zimbabwe,2022,10,Export,2696.7088759581416,8907.000561030773,MT
2508,Graphite ores,China,2022,10,Import,2902.7798035896044,40466.18413569933,MT
2508,Graphite ores,Madagascar,2022,10,Import,3824.7885559717793,8541.09532999491,MT
2508,Graphite ores,Mozambique,2022,10,Import,831.3224017332221,14140.544019500752,MT
2508,Graphite ores,Sri Lanka,2022,10,Import,1869.2661590710823,21014.323489015645,MT
2508,Graphite ores,Canada,2022,10,Import,3430.5163624833917,3777.341176125935,MT
2508,Graphite ores,China,2022,10,Export,269.8962507077253,20203.61758425154,MT
2508,Graphite ores,Madagascar,2022,10,Export,3516.1020914761043,10478.331804867646,MT
2508,Graphite ores,Mozambique,2022,10,Export,3243.3719581556334,13731.578759074673,MT
2508,Graphite ores,Sri Lanka,2022,10,Export,4441.82193318623,44888.80726906421,MT
2508,Graphite ores,Canada,2022,10,Export,1556.7073009784997,12269.693944198785,MT
2603,Copper ores,Chile,2022,11,Import,2115.389463124533,12786.047673827288,MT
2603,Copper ores,Australia,2022,11,Import,3394.680832129348,41477.16954286599,MT
2603,Copper ores,Indonesia,2022,11,Import,3398.151441464963,41393.171915218125,MT
2603,Copper ores,Peru,2022,11,Import,2045.2615948166233,8659.531564734181,MT
2603,Copper ores,USA,2022,11,Import,3715.9596422482014,18663.25075193614,MT
2603,Copper ores,Chile,2022,11,Export,3389.227043622749,14261.553157106518,MT
2603,Copper ores,Australia,2022,11,Export,498.0252105526961,49636.50797890041,MT
2603,Copper ores,Indonesia,2022,11,Export,865.3873888599364,49432.62870421057,MT
2603,Copper ores,Peru,2022,11,Export,4888.671669575591,39897.087091493944,MT
2603,Copper ores,USA,2022,11,Export,3331.172514201788,29312.54546230315,MT
2530,Lithium ores,Australia,2022,11,Import,4343.8975723513895,15182.536559354909,MT
2530,Lithium ores,Chile,2022,11,Import,2391.6379411758976,31350.108498958594,MT
2530,Lithium ores,China,2022,11,Import,2114.8333317605066,21946.83625042313,MT
2530,Lithium ores,Argentina,2022,11,Import,1718.3948707602135,28647.359017542265,MT
2530,Lithium ores,Zimbabwe,2022,11,Import,4267.815187274068,10874.89052230933,MT
2530,Lithium ores,Australia,2022,11,Export,4678.721889891863,34765.29503366326,MT
2530,Lithium ores,Chile,2022,11,Export,4134.038742132148,28253.34393887057,MT
2530,Lithium ores,China,2022,11,Export,3919.631836977911,1793.8194696338933,MT
2530,Lithium ores,Argentina,2022,11,Export,4110.064081419723,2966.8040951829594,MT
2530,Lithium ores,Zimbabwe,2022,11,Export,4460.575544178027,49606.17461469352,MT
2508,Graphite ores,China,2022,11,Import,1540.9305646662112,11305.60925800389,MT
2508,Graphite ores,Madagascar,2022,11,Import,3850.2804829043994,13398.290705092408,MT
2508,Graphite ores,Mozambique,2022,11,Import,4341.255677543797,6039.287015716359,MT
2508,Graphite ores,Sri Lanka,2022,11,Import,717.1804622588554,48978.42619993016,MT
2508,Graphite ores,Canada,2022,11,Import,3401.810601523023,42497.473997018686,MT
2508,Graphite ores,China,2022,11,Export,1689.2139490224383,34147.703726509615,MT
2508,Graphite ores,Madagascar,2022,11,Export,3011.7849538121263,30554.3558860244,MT
2508,Graphite ores,Mozambique,2022,11,Export,3444.409051734836,29192.59948332583,MT
2508,Graphite ores,Sri Lanka,2022,11,Export,2202.4056095830633,14520.212024646795,MT
2508,Graphite ores,Canada,2022,11,Export,3866.04852147469,12087.349070156124,MT
2603,Copper ores,Chile,2022,12,Import,3492.5361001566293,12433.308309817006,MT
2603,Copper ores,Australia,2022,12,Import,3164.117832776824,37606.83508932242,MT
2603,Copper ores,Indonesia,2022,12,Import,1171.6980556420422,3937.221742204106,MT
2603,Copper ores,Peru,2022,12,Import,741.771340671453,30693.85139628025,MT
2603,Copper ores,USA,2022,12,Import,4262.287390506104,3204.844240535794,MT
2603,Copper ores,Chile,2022,12,Export,3697.3411693040666,17724.613651552554,MT
2603,Copper ores,Australia,2022,12,Export,2444.7890126056604,46514.11794243271,MT
2603,Copper ores,Indonesia,2022,12,Export,1726.6603732056428,23801.509763034817,MT
2603,Copper ores,Peru,2022,12,Export,167.0438323273374,4998.3372802370795,MT
2603,Copper ores,USA,2022,12,Export,1367.0987965604418,2364.759800232646,MT
2530,Lithium ores,Australia,2022,12,Import,3193.73909763643,21893.519483279502,MT
2530,Lithium ores,Chile,2022,12,Import,2785.911493367308,9557.712108920148,MT
2530,Lithium ores,China,2022,12,Import,1550.066944239419,33527.399267783534,MT
2530,Lithium ores,Argentina,2022,12,Import,4829.983345788959,3470.4219065082507,MT
2530,Lithium ores,Zimbabwe,2022,12,Import,4462.883172190804,29267.178864249214,MT
2530,Lithium ores,Australia,2022,12,Export,2863.2058771025563,25513.648225180255,MT
2530,Lithium ores,Chile,2022,12,Export,440.0310209304986,5403.965735071873,MT
2530,Lithium ores,China,2022,12,Export,3044.4688277295218,17706.970000342357,MT
2530,Lithium ores,Argentina,2022,12,Export,4594.613526230635,20922.936330614142,MT
2530,Lithium ores,Zimbabwe,2022,12,Export,802.0791476429413,36021.22284159977,MT
2508,Graphite ores,China,2022,12,Import,1537.4317650609482,26748.045060438766,MT
2508,Graphite ores,Madagascar,2022,12,Import,3519.3806489753333,45112.94144890145,MT
2508,Graphite ores,Mozambique,2022,12,Import,3981.736854528213,34141.692325763484,MT
2508,Graphite ores,Sri Lanka,2022,12,Import,3430.2025937362037,47350.30755757224,MT
2508,Graphite ores,Canada,2022,12,Import,1549.5380777330265,1054.492615613183,MT
2508,Graphite ores,China,2022,12,Export,1432.5773410511736,11676.677601710455,MT
2508,Graphite ores,Madagascar,2022,12,Export,3342.989467058591,32051.868388510924,MT
2508,Graphite ores,Mozambique,2022,12,Export,3007.9607752531465,1795.9287172632312,MT
2508,Graphite ores,Sri Lanka,2022,12,Export,3671.0124668081726,16852.990211789085,MT
2508,Graphite ores,Canada,2022,12,Export,3358.7743461324926,28272.342996605512,MT
2603,Copper ores,Chile,2023,1,Import,1779.381534596745,7594.237088101279,MT
2603,Copper ores,Australia,2023,1,Import,562.6525985363567,41744.39832249896,MT
2603,Copper ores,Indonesia,2023,1,Import,4600.147956199634,32839.61429145068,MT
2603,Copper ores,Peru,2023,1,Import,606.8271628163685,20699.333627523796,MT
2603,Copper ores,USA,2023,1,Import,3671.8020805152705,39211.223316493335,MT
2603,Copper ores,Chile,2023,1,Export,679.2712492263341,1001.5052234237384,MT
2603,Copper ores,Australia,2023,1,Export,3589.4715248149646,18473.212623324074,MT
2603,Copper ores,Indonesia,2023,1,Export,1346.9585249294753,1631.9760196867464,MT
2603,Copper ores,Peru,2023,1,Export,2747.4670931313485,42706.3860358731,MT
2603,Copper ores,USA,2023,1,Export,4792.39506673568,28721.502580051172,MT
2530,Lithium ores,Australia,2023,1,Import,2620.8605059254814,5167.762888972814,MT
2530,Lithium ores,Chile,2023,1,Import,2789.4767275587387,19618.974869304337,MT
2530,Lithium ores,China,2023,1,Import,3074.962876329527,20047.591045950787,MT
2530,Lithium ores,Argentina,2023,1,Import,1277.465704906797,5653.298486190449,MT
2530,Lithium ores,Zimbabwe,2023,1,Import,1643.100378485589,5735.596880099862,MT
2530,Lithium ores,Australia,2023,1,Export,966.7950590375212,49379.47177039775,MT
2530,Lithium ores,Chile,2023,1,Export,2276.107428842431,27061.71655874581,MT
2530,Lithium ores,China,2023,1,Export,4380.730790812355,49782.8761240437,MT
2530,Lithium ores,Argentina,2023,1,Export,2955.3008017889397,40811.21723116441,MT
2530,Lithium ores,Zimbabwe,2023,1,Export,1702.0110192497089,15981.453914917263,MT
2508,Graphite ores,China,2023,1,Import,2073.248232873345,33952.85587100881,MT
2508,Graphite ores,Madagascar,2023,1,Import,3442.739277349984,16446.732297823088,MT
2508,Graphite ores,Mozambique,2023,1,Import,752.7286282694806,31987.41656680992,MT
2508,Graphite ores,Sri Lanka,2023,1,Import,728.7967247249461,29346.132903237172,MT
2508,Graphite ores,Canada,2023,1,Import,3497.768427475914,35329.96332332813,MT
2508,Graphite ores,China,2023,1,Export,3792.013342232024,43770.11165671756,MT
2508,Graphite ores,Madagascar,2023,1,Export,2549.7990606274634,36782.21028694899,MT
2508,Graphite ores,Mozambique,2023,1,Export,3133.9464032926,10145.357050086446,MT
2508,Graphite ores,Sri Lanka,2023,1,Export,225.87925986010003,14942.527898169754,MT
2508,Graphite ores,Canada,2023,1,Export,2270.865161054335,31238.19127700416,MT
2603,Copper ores,Chile,2023,2,Import,4264.800719465707,10616.040118602117,MT
2603,Copper ores,Australia,2023,2,Import,715.1939705025378,48210.51742624205,MT
2603,Copper ores,Indonesia,2023,2,Import,629.4183409443948,24446.06243525227,MT
2603,Copper ores,Peru,2023,2,Import,2969.262271087179,27527.346624464473,MT
2603,Copper ores,USA,2023,2,Import,521.5575694614217,3794.318786177349,MT
2603,Copper ores,Chile,2023,2,Export,616.8687945590748,29693.796509758013,MT
2603,Copper ores,Australia,2023,2,Export,2767.2899494081735,12453.298809800468,MT
2603,Copper ores,Indonesia,2023,2,Export,3225.0932950433985,41183.30760072682,MT
2603,Copper ores,Peru,2023,2,Export,303.73690324830943,25408.36723385408,MT
2603,Copper ores,USA,2023,2,Export,3477.6210193031825,13363.284426414666,MT
2530,Lithium ores,Australia,2023,2,Import,1608.0774359364307,31068.257246479807,MT
2530,Lithium ores,Chile,2023,2,Import,4499.882937874311,40686.29659484207,MT
2530,Lithium ores,China,2023,2,Import,2957.338073587959,36780.86417010521,MT
2530,Lithium ores,Argentina,2023,2,Import,1887.6301040182136,32407.31087683913,MT
2530,Lithium ores,Zimbabwe,2023,2,Import,2384.289796525029,10306.870686420485,MT
2530,Lithium ores,Australia,2023,2,Export,3538.5175419985603,28266.76723009228,MT
2530,Lithium ores,Chile,2023,2,Export,1857.2457515725978,45655.62031385291,MT
2530,Lithium ores,China,2023,2,Export,202.577177350993,16472.884411225306,MT
2530,Lithium ores,Argentina,2023,2,Export,378.7188491104681,38559.83849485973,MT
2530,Lithium ores,Zimbabwe,2023,2,Export,3540.3265251575835,17236.258718079534,MT
2508,Graphite ores,China,2023,2,Import,3410.748220814658,20400.92408360154,MT
2508,Graphite ores,Madagascar,2023,2,Import,3805.643577969928,23254.999474098597,MT
2508,Graphite ores,Mozambique,2023,2,Import,2120.170666375161,46801.765858926745,MT
2508,Graphite ores,Sri Lanka,2023,2,Import,1329.3075894644312,6901.919659831706,MT
2508,Graphite ores,Canada,2023,2,Import,2964.261254971345,48496.768801924765,MT
2508,Graphite ores,China,2023,2,Export,1951.4121472632146,4039.8014178102944,MT
2508,Graphite ores,Madagascar,2023,2,Export,1762.5958098168805,25790.651061658366,MT
2508,Graphite ores,Mozambique,2023,2,Export,893.4227324978472,33247.00868476811,MT
2508,Graphite ores,Sri Lanka,2023,2,Export,4988.972006149983,23135.234323090746,MT
2508,Graphite ores,Canada,2023,2,Export,1838.1699279780419,20634.504174888865,MT
2603,Copper ores,Chile,2023,3,Import,664.2162741364856,44280.40646988497,MT
2603,Copper ores,Australia,2023,3,Import,2132.6457120546247,19976.446159817224,MT
2603,Copper ores,Indonesia,2023,3,Import,3332.4823373593244,22659.63762562505,MT
2603,Copper ores,Peru,2023,3,Import,3276.3439971584457,4010.8682164085876,MT
2603,Copper ores,USA,2023,3,Import,4087.2443842389143,47084.693691090724,MT
2603,Copper ores,Chile,2023,3,Export,3278.950392180991,47773.730514081726,MT
2603,Copper ores,Australia,2023,3,Export,842.0183404128202,24393.39328453733,MT
2603,Copper ores,Indonesia,2023,3,Export,3048.8529963326914,29505.095723638147,MT
2603,Copper ores,Peru,2023,3,Export,2067.162717536312,17566.13605894681,MT
2603,Copper ores,USA,2023,3,Export,721.4377104970521,20195.380077551632,MT
2530,Lithium ores,Australia,2023,3,Import,897.0379940168772,36983.918148118704,MT
2530,Lithium ores,Chile,2023,3,Import,1123.2715839234909,3869.699958942159,MT
2530,Lithium ores,China,2023,3,Import,2806.5940753044483,30166.25690325068,MT
2530,Lithium ores,Argentina,2023,3,Import,4372.374000274477,29272.09900846641,MT
2530,Lithium ores,Zimbabwe,2023,3,Import,1792.856183244884,40347.582194789706,MT
2530,Lithium ores,Australia,2023,3,Export,2747.366576618363,4884.733946928396,MT
2530,Lithium ores,Chile,2023,3,Export,2872.6677455349086,45492.90872566146,MT
2530,Lithium ores,China,2023,3,Export,2041.9318649412808,15519.964293090203,MT
2530,Lithium ores,Argentina,2023,3,Export,803.0003393882982,8420.830574832507,MT
2530,Lithium ores,Zimbabwe,2023,3,Export,2220.5802732749125,30188.31138391495,MT
2508,Graphite ores,China,2023,3,Import,495.0154853310486,47038.86086223312,MT
2508,Graphite ores,Madagascar,2023,3,Import,3800.15472548146,29744.57199589947,MT
2508,Graphite ores,Mozambique,2023,3,Import,4159.349487601055,4929.151083793551,MT
2508,Graphite ores,Sri Lanka,2023,3,Import,2436.5105008923097,31874.563216221508,MT
2508,Graphite ores,Canada,2023,3,Import,4160.399239979617,39390.00844241412,MT
2508,Graphite ores,China,2023,3,Export,1457.6393235956582,47103.12830840101,MT
2508,Graphite ores,Madagascar,2023,3,Export,709.2946230112648,43881.54731243646,MT
2508,Graphite ores,Mozambique,2023,3,Export,4857.6072230626305,9680.522637908653,MT
2508,Graphite ores,Sri Lanka,2023,3,Export,3638.123714598548,2973.9904201219247,MT
2508,Graphite ores,Canada,2023,3,Export,2086.5718431818595,26297.881660686027,MT
2603,Copper ores,Chile,2023,4,Import,2945.161606957207,46860.92516417942,MT
2603,Copper ores,Australia,2023,4,Import,3394.028367741554,24582.619609742615,MT
2603,Copper ores,Indonesia,2023,4,Import,4067.4076777028577,47576.10822676604,MT
2603,Copper ores,Peru,2023,4,Import,208.12412854322514,49143.54234054589,MT
2603,Copper ores,USA,2023,4,Import,522.0474814120337,40904.952184169306,MT
2603,Copper ores,Chile,2023,4,Export,1473.6402875019212,7476.8032299397155,MT
2603,Copper ores,Australia,2023,4,Export,2255.292634597791,32553.872392933063,MT
2603,Copper ores,Indonesia,2023,4,Export,1966.6640406150275,3673.705005852249,MT
2603,Copper ores,Peru,2023,4,Export,3037.359584327711,45217.76052942306,MT
2603,Copper ores,USA,2023,4,Export,1977.7552931415332,11600.306103910525,MT
2530,Lithium ores,Australia,2023,4,Import,2268.6289950707956,3369.772841390263,MT
2530,Lithium ores,Chile,2023,4,Import,4120.389163953347,41490.69973655915,MT
2530,Lithium ores,China,2023,4,Import,2981.202270805179,18302.041557981083,MT
2530,Lithium ores,Argentina,2023,4,Import,4018.9384857843384,28179.664214629993,MT
2530,Lithium ores,Zimbabwe,2023,4,Import,4147.068311895079,31941.48083656801,MT
2530,Lithium ores,Australia,2023,4,Export,3943.586818742707,30329.58666767024,MT
2530,Lithium ores,Chile,2023,4,Export,2129.2912342567643,47939.34713638074,MT
2530,Lithium ores,China,2023,4,Export,2751.4577419063394,30649.38640848638,MT
2530,Lithium ores,Argentina,2023,4,Export,1180.3894331322713,31656.888681936547,MT
2530,Lithium ores,Zimbabwe,2023,4,Export,2900.8774824664247,10057.081499404223,MT
2508,Graphite ores,China,2023,4,Import,391.9767770304042,30613.606666023785,MT
2508,Graphite ores,Madagascar,2023,4,Import,3842.0921198165706,26646.6671751784,MT
2508,Graphite ores,Mozambique,2023,4,Import,1211.185864066264,33659.57685795872,MT
2508,Graphite ores,Sri Lanka,2023,4,Import,492.518060387051,22649.851535295777,MT
2508,Graphite ores,Canada,2023,4,Import,900.497116152259,10038.493501934285,MT
2508,Graphite ores,China,2023,4,Export,1091.240350875198,19948.645795154916,MT
2508,Graphite ores,Madagascar,2023,4,Export,350.63600753994837,20491.87860552581,MT
2508,Graphite ores,Mozambique,2023,4,Export,2607.366490862034,24681.419963349934,MT
2508,Graphite ores,Sri Lanka,2023,4,Export,1975.6420919748987,42118.18379546687,MT
2508,Graphite ores,Canada,2023,4,Export,812.1007928604702,25779.140445287325,MT
2603,Copper ores,Chile,2023,5,Import,404.002943087116,4486.628265017578,MT
2603,Copper ores,Australia,2023,5,Import,2911.942663417772,28734.902819503226,MT
2603,Copper ores,Indonesia,2023,5,Import,4402.3642129378395,28335.810107343586,MT
2603,Copper ores,Peru,2023,5,Import,4802.975999983766,3386.0475715965586,MT
2603,Copper ores,USA,2023,5,Import,580.2376554256311,3159.2272169486882,MT
2603,Copper ores,Chile,2023,5,Export,1007.8565666343461,27522.235436142226,MT
2603,Copper ores,Australia,2023,5,Export,3263.3036889943974,3233.6727394847712,MT
2603,Copper ores,Indonesia,2023,5,Export,4735.257360243437,42266.10345586867,MT
2603,Copper ores,Peru,2023,5,Export,1553.4011625697563,4782.18898109693,MT
2603,Copper ores,USA,2023,5,Export,932.4466587733806,7220.276273993661,MT
2530,Lithium ores,Australia,2023,5,Import,704.0905185648396,26409.52274462096,MT
2530,Lithium ores,Chile,2023,5,Import,1304.6524682176614,18548.84610992808,MT
2530,Lithium ores,China,2023,5,Import,4948.57613358318,34531.39819734189,MT
2530,Lithium ores,Argentina,2023,5,Import,4750.005268530306,7985.271196622664,MT
2530,Lithium ores,Zimbabwe,2023,5,Import,1972.4834266795895,28181.85836083536,MT
2530,Lithium ores,Australia,2023,5,Export,476.11450325481627,1205.1847377699355,MT
2530,Lithium ores,Chile,2023,5,Export,3385.128235604896,32449.15632327033,MT
2530,Lithium ores,China,2023,5,Export,2112.865168998098,24992.559725569598,MT
2530,Lithium ores,Argentina,2023,5,Export,2135.670702901239,2176.247197399554,MT
2530,Lithium ores,Zimbabwe,2023,5,Export,1743.3208704655658,9677.030514467202,MT
2508,Graphite ores,China,2023,5,Import,582.2785265967068,47879.30126057814,MT
2508,Graphite ores,Madagascar,2023,5,Import,3036.8626527066117,36704.15792759353,MT
2508,Graphite ores,Mozambique,2023,5,Import,1645.2823420039756,20264.209345206746,MT
2508,Graphite ores,Sri Lanka,2023,5,Import,1260.927570093945,5751.3178773058125,MT
2508,Graphite ores,Canada,2023,5,Import,977.2550234637606,40078.18821952781,MT
2508,Graphite ores,China,2023,5,Export,3419.9744454005017,27799.514923288367,MT
2508,Graphite ores,Madagascar,2023,5,Export,2427.9403770471636,46199.2798991501,MT
2508,Graphite ores,Mozambique,2023,5,Export,456.40124411547515,14749.439848657883,MT
2508,Graphite ores,Sri Lanka,2023,5,Export,1814.695482496499,39338.864798426606,MT
2508,Graphite ores,Canada,2023,5,Export,4963.32163879366,12792.8552231005,MT
2603,Copper ores,Chile,2023,6,Import,4384.105937271695,41700.51526115777,MT
2603,Copper ores,Australia,2023,6,Import,1200.8212484446565,20567.296429761907,MT
2603,Copper ores,Indonesia,2023,6,Import,2107.397059533344,48932.81275780136,MT
2603,Copper ores,Peru,2023,6,Import,986.3703167566018,40158.74058413432,MT
2603,Copper ores,USA,2023,6,Import,1737.5442994482387,36812.64694303186,MT
2603,Copper ores,Chile,2023,6,Export,2158.053921048748,29339.62839271046,MT
2603,Copper ores,Australia,2023,6,Export,4179.797689298042,40404.112684210326,MT
2603,Copper ores,Indonesia,2023,6,Export,4345.473599344531,3921.248941888292,MT
2603,Copper ores,Peru,2023,6,Export,3491.0477098947495,7859.38145936638,MT
2603,Copper ores,USA,2023,6,Export,2137.510983290214,27880.832337679734,MT
2530,Lithium ores,Australia,2023,6,Import,2073.4234752594707,26460.972114347365,MT
2530,Lithium ores,Chile,2023,6,Import,4982.978913113234,7625.648371929881,MT
2530,Lithium ores,China,2023,6,Import,3409.7346221484854,20404.047352895144,MT
2530,Lithium ores,Argentina,2023,6,Import,751.748014645911,8778.101405341167,MT
2530,Lithium ores,Zimbabwe,2023,6,Import,4751.4382206035225,44100.47333887634,MT
2530,Lithium ores,Australia,2023,6,Export,4544.505606033607,49585.10601554194,MT
2530,Lithium ores,Chile,2023,6,Export,1120.745411041738,18416.527530839026,MT
2530,Lithium ores,China,2023,6,Export,3379.1732466318467,24706.324453171714,MT
2530,Lithium ores,Argentina,2023,6,Export,2150.108713553834,18532.75121744406,MT
2530,Lithium ores,Zimbabwe,2023,6,Export,3009.5250965229156,29204.07800336402,MT
2508,Graphite ores,China,2023,6,Import,891.1433869147764,24115.252038403512,MT
2508,Graphite ores,Madagascar,2023,6,Import,2812.0117034282644,28944.059997838132,MT
2508,Graphite ores,Mozambique,2023,6,Import,1129.5252452705238,37371.29822036205,MT
2508,Graphite ores,Sri Lanka,2023,6,Import,223.4755646232412,18386.76092161497,MT
2508,Graphite ores,Canada,2023,6,Import,3923.0419778246046,28630.753131714715,MT
2508,Graphite ores,China,2023,6,Export,1379.695919303215,35052.702847809334,MT
2508,Graphite ores,Madagascar,2023,6,Export,2880.2156263647594,40015.93686336297,MT
2508,Graphite ores,Mozambique,2023,6,Export,3701.6234123301347,30895.288179775496,MT
2508,Graphite ores,Sri Lanka,2023,6,Export,2492.0706090229887,7525.924157708647,MT
2508,Graphite ores,Canada,2023,6,Export,1380.5317876383804,21535.87417293718,MT
